IDENTIFICADOR;VALOR1;VALOR2;VALOR3;VALOR4;VALOR5
811023275;DICIEMBRE.wav;TRIO.wav;31452;NOVIEMBRE.wav;
811026826;DICIEMBRE.wav;TRONCAL SIP.wav;185926;NOVIEMBRE.wav;
811031354;DICIEMBRE.wav;TELEFONIA.wav;6735;NOVIEMBRE.wav;
811039591;DICIEMBRE.wav;INTERNET.wav;18710;NOVIEMBRE.wav;
811044879;DICIEMBRE.wav;TELEFONIA PBX.wav;6698;NOVIEMBRE.wav;
811045485;DICIEMBRE.wav;TRONCAL SIP.wav;19042;NOVIEMBRE.wav;
8129393;DICIEMBRE.wav;TELEVISION.wav;7519;NOVIEMBRE.wav;
900084214;DICIEMBRE.wav;TELEVISION.wav;22172;NOVIEMBRE.wav;
900085358;DICIEMBRE.wav;INTERNET.wav;105050;NOVIEMBRE.wav;
900146802;DICIEMBRE.wav;INTERNET.wav;33208;NOVIEMBRE.wav;
900150991;DICIEMBRE.wav;TELEFONIA.wav;11031;NOVIEMBRE.wav;
900154131;DICIEMBRE.wav;TELEFONIA.wav;14148;NOVIEMBRE.wav;
900208462;DICIEMBRE.wav;TELEFONIA.wav;8576;NOVIEMBRE.wav;
900211456;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
890910599;DICIEMBRE.wav;TELEFONIA PBX.wav;62770;NOVIEMBRE.wav;
900724854;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;702100;NOVIEMBRE.wav;
900737595;DICIEMBRE.wav;VOZ PLUS.wav;2868;NOVIEMBRE.wav;
900756658;DICIEMBRE.wav;TELEFONIA.wav;8727;NOVIEMBRE.wav;
900759454;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;125531;NOVIEMBRE.wav;
900785504;DICIEMBRE.wav;TRIO.wav;19643;NOVIEMBRE.wav;
900824651;DICIEMBRE.wav;DUO_TO_BA.wav;11355;NOVIEMBRE.wav;
900840653;DICIEMBRE.wav;INTERNET.wav;34855;NOVIEMBRE.wav;
900860284;DICIEMBRE.wav;INTERNET.wav;37225;NOVIEMBRE.wav;
900442189;DICIEMBRE.wav;DUO_TO_BA.wav;38710;NOVIEMBRE.wav;
890980782;DICIEMBRE.wav;INTERNET.wav;74226;NOVIEMBRE.wav;
98500328;DICIEMBRE.wav;TELEVISION.wav;6342;NOVIEMBRE.wav;
98589740;DICIEMBRE.wav;DUO_TO_BA.wav;23909;NOVIEMBRE.wav;
98635945;DICIEMBRE.wav;TELEFONIA.wav;19856;NOVIEMBRE.wav;
98660841;DICIEMBRE.wav;TELEFONIA.wav;5785;NOVIEMBRE.wav;
98772808;DICIEMBRE.wav;VOZ PLUS.wav;288;NOVIEMBRE.wav;
901440999;DICIEMBRE.wav;INTERNET.wav;17013;NOVIEMBRE.wav;
901458510;DICIEMBRE.wav;EQUIPOS.wav;3714;NOVIEMBRE.wav;
533283;DICIEMBRE.wav;TELEFONIA.wav;26888;NOVIEMBRE.wav;
22790902;DICIEMBRE.wav;DUO_TO_BA.wav;8763;NOVIEMBRE.wav;
28009590;DICIEMBRE.wav;TELEVISION.wav;4977;NOVIEMBRE.wav;
30337373;DICIEMBRE.wav;INTERNET.wav;5835;NOVIEMBRE.wav;
32401122;DICIEMBRE.wav;TELEVISION.wav;17466;NOVIEMBRE.wav;
32459719;DICIEMBRE.wav;INTERNET.wav;72044;NOVIEMBRE.wav;
32825717;DICIEMBRE.wav;TELEFONIA.wav;15715;NOVIEMBRE.wav;
3552253;DICIEMBRE.wav;TELEVISION.wav;26326;NOVIEMBRE.wav;
811035095;DICIEMBRE.wav;INTERNET.wav;11671;NOVIEMBRE.wav;
811038204;DICIEMBRE.wav;TRONCAL SIP.wav;118115;NOVIEMBRE.wav;
811043609;DICIEMBRE.wav;TRONCAL SIP.wav;24790;NOVIEMBRE.wav;
811043738;DICIEMBRE.wav;INTERNET.wav;20323;NOVIEMBRE.wav;
811044767;DICIEMBRE.wav;EQUIPOS.wav;4187;NOVIEMBRE.wav;
811045673;DICIEMBRE.wav;TELEVISION.wav;8901;NOVIEMBRE.wav;
8164707;DICIEMBRE.wav;INTERNET.wav;9508;NOVIEMBRE.wav;
800157118;DICIEMBRE.wav;TRONCAL SIP.wav;51882;NOVIEMBRE.wav;
800163260;DICIEMBRE.wav;TELEFONIA.wav;18337;NOVIEMBRE.wav;
800169352;DICIEMBRE.wav;VOZ PLUS.wav;359037;NOVIEMBRE.wav;
900589350;DICIEMBRE.wav;TELEVISION.wav;2383;NOVIEMBRE.wav;
900604924;DICIEMBRE.wav;INTERNET.wav;67830;NOVIEMBRE.wav;
900613145;DICIEMBRE.wav;TELEFONIA.wav;3153;NOVIEMBRE.wav;
900613572;DICIEMBRE.wav;INTERNET.wav;35708;NOVIEMBRE.wav;
900620065;DICIEMBRE.wav;TRONCAL SIP.wav;18593;NOVIEMBRE.wav;
900263119;DICIEMBRE.wav;INTERNET.wav;74226;NOVIEMBRE.wav;
900279319;DICIEMBRE.wav;EQUIPOS.wav;9269;NOVIEMBRE.wav;
900297787;DICIEMBRE.wav;TRONCAL SIP.wav;144609;NOVIEMBRE.wav;
900315366;DICIEMBRE.wav;INTERNET.wav;10157;NOVIEMBRE.wav;
900316328;DICIEMBRE.wav;INTERNET.wav;20912;NOVIEMBRE.wav;
901523225;DICIEMBRE.wav;INTERNET.wav;62490;NOVIEMBRE.wav;
901526295;DICIEMBRE.wav;INTERNET.wav;10456;NOVIEMBRE.wav;
901531476;DICIEMBRE.wav;DUO_TO_BA.wav;18296;NOVIEMBRE.wav;
901229483;DICIEMBRE.wav;INTERNET.wav;36176;NOVIEMBRE.wav;
901233642;DICIEMBRE.wav;INTERNET.wav;33208;NOVIEMBRE.wav;
901250625;DICIEMBRE.wav;INTERNET.wav;60928;NOVIEMBRE.wav;
901263085;DICIEMBRE.wav;DUO_TO_BA.wav;19355;NOVIEMBRE.wav;
901295028;DICIEMBRE.wav;INTERNET.wav;48131;NOVIEMBRE.wav;
901296884;DICIEMBRE.wav;INTERNET.wav;79968;NOVIEMBRE.wav;
900819064;DICIEMBRE.wav;INTERNET.wav;40848;NOVIEMBRE.wav;
900847259;DICIEMBRE.wav;TELEFONIA.wav;37604;NOVIEMBRE.wav;
900881298;DICIEMBRE.wav;DUO_TO_BA.wav;49390;NOVIEMBRE.wav;
900882422;DICIEMBRE.wav;VOZ PLUS.wav;119715;NOVIEMBRE.wav;
900951215;DICIEMBRE.wav;VOZ PLUS.wav;4280;NOVIEMBRE.wav;
900966093;DICIEMBRE.wav;TRONCAL SIP.wav;12395;NOVIEMBRE.wav;
900971006;DICIEMBRE.wav;CONECTIVIDAD.wav;377459;NOVIEMBRE.wav;
901293705;DICIEMBRE.wav;TELEVISION.wav;5809;NOVIEMBRE.wav;
901310152;DICIEMBRE.wav;TELEFONIA.wav;968;NOVIEMBRE.wav;
901373145;DICIEMBRE.wav;TELEFONIA.wav;1452;NOVIEMBRE.wav;
901400519;DICIEMBRE.wav;VOZ PLUS.wav;3731;NOVIEMBRE.wav;
901507078;DICIEMBRE.wav;EQUIPOS.wav;1714;NOVIEMBRE.wav;
890205361;DICIEMBRE.wav;EQUIPOS.wav;14161;NOVIEMBRE.wav;
890300213;DICIEMBRE.wav;EQUIPOS.wav;56284;NOVIEMBRE.wav;
890403064;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;85952;NOVIEMBRE.wav;
890403491;DICIEMBRE.wav;DUO_TO_BA.wav;12895;NOVIEMBRE.wav;
890930022;DICIEMBRE.wav;TRONCAL SIP.wav;20280;NOVIEMBRE.wav;
890981395;DICIEMBRE.wav;TRONCAL SIP.wav;7485;NOVIEMBRE.wav;
900013663;DICIEMBRE.wav;VOZ PLUS.wav;130;NOVIEMBRE.wav;
900015727;DICIEMBRE.wav;VOZ PLUS.wav;576;NOVIEMBRE.wav;
900016470;DICIEMBRE.wav;TELEFONIA.wav;13474;NOVIEMBRE.wav;
900038521;DICIEMBRE.wav;TELEVISION.wav;35604;NOVIEMBRE.wav;
900044167;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;7445;NOVIEMBRE.wav;
900100362;DICIEMBRE.wav;VOZ PLUS.wav;2854;NOVIEMBRE.wav;
900109550;DICIEMBRE.wav;TELEVISION.wav;11047;NOVIEMBRE.wav;
900183939;DICIEMBRE.wav;CONECTIVIDAD.wav;520792;NOVIEMBRE.wav;
900199836;DICIEMBRE.wav;EQUIPOS.wav;3494116;NOVIEMBRE.wav;
900226715;DICIEMBRE.wav;TRONCAL SIP.wav;65094;NOVIEMBRE.wav;
900256903;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;22340;NOVIEMBRE.wav;
900301184;DICIEMBRE.wav;VOZ PLUS.wav;2594;NOVIEMBRE.wav;
900319291;DICIEMBRE.wav;VOZ PLUS.wav;4151;NOVIEMBRE.wav;
900329196;DICIEMBRE.wav;INTERNET.wav;24065;NOVIEMBRE.wav;
900330752;DICIEMBRE.wav;EQUIPOS.wav;13880;NOVIEMBRE.wav;
900428089;DICIEMBRE.wav;DUO_TO_BA.wav;154018;NOVIEMBRE.wav;
900440729;DICIEMBRE.wav;INTERNET.wav;90443;NOVIEMBRE.wav;
900448762;DICIEMBRE.wav;VOZ PLUS.wav;1946;NOVIEMBRE.wav;
900505512;DICIEMBRE.wav;TELEVISION.wav;28558;NOVIEMBRE.wav;
900514189;DICIEMBRE.wav;INTERNET.wav;108046;NOVIEMBRE.wav;
900532504;DICIEMBRE.wav;VOZ PLUS.wav;19415;NOVIEMBRE.wav;
900536302;DICIEMBRE.wav;VOZ PLUS.wav;389;NOVIEMBRE.wav;
900600550;DICIEMBRE.wav;TELEVISION.wav;69933;NOVIEMBRE.wav;
900610508;DICIEMBRE.wav;INTERNET.wav;13940;NOVIEMBRE.wav;
900669605;DICIEMBRE.wav;DUO_TO_BA.wav;46094;NOVIEMBRE.wav;
900717200;DICIEMBRE.wav;VOZ PLUS.wav;519;NOVIEMBRE.wav;
900759454;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;103700;NOVIEMBRE.wav;
79846716;DICIEMBRE.wav;TELEVISION.wav;6068;NOVIEMBRE.wav;
800130907;DICIEMBRE.wav;TRONCAL SIP.wav;59253;NOVIEMBRE.wav;
800138188;DICIEMBRE.wav;TRONCAL SIP.wav;46410;NOVIEMBRE.wav;
800187672;DICIEMBRE.wav;VOZ PLUS.wav;1038;NOVIEMBRE.wav;
800211401;DICIEMBRE.wav;VOZ PLUS.wav;18289;NOVIEMBRE.wav;
80140261;DICIEMBRE.wav;INTERNET.wav;49601;NOVIEMBRE.wav;
804004553;DICIEMBRE.wav;VOZ PLUS.wav;101433;NOVIEMBRE.wav;
805028318;DICIEMBRE.wav;TELEFONIA.wav;6619;NOVIEMBRE.wav;
806000043;DICIEMBRE.wav;TELEFONIA.wav;13376;NOVIEMBRE.wav;
806016797;DICIEMBRE.wav;CONECTIVIDAD.wav;15906;NOVIEMBRE.wav;
80791615;DICIEMBRE.wav;INTERNET.wav;141671;NOVIEMBRE.wav;
811024067;DICIEMBRE.wav;VOZ PLUS.wav;389;NOVIEMBRE.wav;
830030718;DICIEMBRE.wav;CONECTIVIDAD.wav;1214966;NOVIEMBRE.wav;
830052368;DICIEMBRE.wav;VOZ PLUS.wav;3372;NOVIEMBRE.wav;
830063059;DICIEMBRE.wav;TELEFONIA.wav;134744;NOVIEMBRE.wav;
830111891;DICIEMBRE.wav;VOZ PLUS.wav;130;NOVIEMBRE.wav;
830139744;DICIEMBRE.wav;VOZ PLUS.wav;389;NOVIEMBRE.wav;
830507387;DICIEMBRE.wav;EQUIPOS.wav;8330;NOVIEMBRE.wav;
84095555;DICIEMBRE.wav;INTERNET.wav;7490;NOVIEMBRE.wav;
860001307;DICIEMBRE.wav;VOZ PLUS.wav;9988;NOVIEMBRE.wav;
860015542;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;16415;NOVIEMBRE.wav;
860024301;DICIEMBRE.wav;TRONCAL SIP.wav;202543;NOVIEMBRE.wav;
860032347;DICIEMBRE.wav;DUO_TO_BA.wav;27499;NOVIEMBRE.wav;
860039561;DICIEMBRE.wav;VOZ PLUS.wav;259;NOVIEMBRE.wav;
860517277;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;88500;NOVIEMBRE.wav;
890200474;DICIEMBRE.wav;VOZ PLUS.wav;15825;NOVIEMBRE.wav;
890200928;DICIEMBRE.wav;TELEVISION.wav;279;NOVIEMBRE.wav;
890201578;DICIEMBRE.wav;VOZ PLUS.wav;10117;NOVIEMBRE.wav;
63344903;DICIEMBRE.wav;TELEVISION.wav;2510;NOVIEMBRE.wav;
63465755;DICIEMBRE.wav;TELEVISION.wav;35900;NOVIEMBRE.wav;
5794869;DICIEMBRE.wav;DUO_TO_BA.wav;202549;NOVIEMBRE.wav;
37915688;DICIEMBRE.wav;TELEVISION.wav;1986;NOVIEMBRE.wav;
45518289;DICIEMBRE.wav;TELEVISION.wav;4839;NOVIEMBRE.wav;
31570028;DICIEMBRE.wav;TELEVISION.wav;1674;NOVIEMBRE.wav;
31911048;DICIEMBRE.wav;TELEVISION.wav;3839;NOVIEMBRE.wav;
19309796;DICIEMBRE.wav;INTERNET.wav;2403;NOVIEMBRE.wav;
20127496;DICIEMBRE.wav;TELEFONIA.wav;3015;NOVIEMBRE.wav;
31167125;DICIEMBRE.wav;EQUIPOS.wav;3343;NOVIEMBRE.wav;
1015460406;DICIEMBRE.wav;INTERNET.wav;3485;NOVIEMBRE.wav;
1023860590;DICIEMBRE.wav;TRIO.wav;5890;NOVIEMBRE.wav;
1049827550;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;2496;NOVIEMBRE.wav;
1098641133;DICIEMBRE.wav;TELEFONIA.wav;2104;NOVIEMBRE.wav;
1136881558;DICIEMBRE.wav;TELEFONIA.wav;11603;NOVIEMBRE.wav;
1143335308;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
8348064;NOVIEMBRE.wav;TELEVISION.wav;1393;OCTUBRE.wav;
98772576;NOVIEMBRE.wav;TELEVISION.wav;2090;OCTUBRE.wav;
43872160;NOVIEMBRE.wav;INTERNET.wav;14900;OCTUBRE.wav;
800142477;NOVIEMBRE.wav;TELEFONIA.wav;241673;OCTUBRE.wav;
1152707509;NOVIEMBRE.wav;TELEVISION.wav;1000;OCTUBRE.wav;
3321896;NOVIEMBRE.wav;TELEFONIA.wav;22424;OCTUBRE.wav;
71730675;NOVIEMBRE.wav;INTERNET.wav;14900;OCTUBRE.wav;
890902169;NOVIEMBRE.wav;TELEFONIA.wav;7357;OCTUBRE.wav;
900087071;NOVIEMBRE.wav;TELEFONIA.wav;5051;OCTUBRE.wav;
43749616;NOVIEMBRE.wav;NUMERO UNICO.wav;16239;OCTUBRE.wav;
43875828;NOVIEMBRE.wav;INTERNET.wav;14900;OCTUBRE.wav;

